iteration,temperature,dsp,bram,lut,ff,violation
340,1.8190617987607667,3208,4458,1615992,2080021,True
341,1.8099664897669627,7336,9229,7288368,9264972,True
342,1.800916657318128,868,1938,1330414,1727550,True
343,1.7919120740315373,21476,22984,2661522,3269614,True
344,1.7829525136613795,14464,16208,6493949,8064218,True
345,1.7740377510930727,547,1052,356499,457674,True
346,1.7651675623376073,8497,9937,3285158,4299198,True
347,1.7563417245259192,11104,13234,9571049,11850198,True
348,1.7475600159032896,6952,8506,4292683,5789276,True
349,1.7388222158237732,1174,1848,1416095,1812683,True
350,1.7301281047446544,430,920,539578,720588,True
351,1.7214774642209312,7669,9191,3879723,4843889,True
352,1.7128700768998266,9036,10176,4794768,6287189,True
353,1.7043057265153274,20836,22595,10450571,13036147,True
354,1.6957841978827508,4636,5869,4157060,5310978,True
355,1.687305276893337,888,1976,1639267,2131048,True
356,1.6788687505088702,10121,11115,1902882,2334955,True
357,1.6704744067563257,9942,10963,2770094,3629765,True
358,1.662122034722544,6304,8074,3415797,4281980,True
359,1.6538114245489313,650,1408,777762,1018089,True
360,1.6455423674261866,10486,11566,2714680,3449436,True
361,1.6373146555890556,7464,9004,5211035,6683994,True
362,1.6291280823111103,1069,1896,1212425,1575341,True
363,1.6209824418995546,9673,11482,7612096,9566895,True
364,1.6128775296900568,5009,6384,3952325,4847849,True
365,1.6048131420416065,4474,5542,1934145,2531797,True
366,1.5967890763313985,5869,7617,5248957,6899714,True
367,1.5888051309497415,874,1454,483309,633439,True
368,1.5808611052949928,2219,3048,1403718,1845783,True
369,1.5729567997685179,6440,7444,2067475,2600570,True
370,1.5650920157696753,9028,10738,7664619,9225115,True
371,1.557266555690827,2685,3912,978883,1214367,True
372,1.5494802229123728,10174,11836,3259708,4312466,True
373,1.5417328217978108,2407,3568,2337279,2847780,True
374,1.5340241576888218,4202,5630,3581348,4835542,True
375,1.5263540369003776,4052,5814,4679092,5965075,True
376,1.5187222667158757,2356,3509,1368844,1690322,True
377,1.5111286553822965,7459,10088,10215817,13349735,True
378,1.503573012105385,3231,4283,2830298,3702752,True
379,1.496055147044858,3988,5208,4393877,5875379,True
380,1.4885748713096336,22470,24105,4566681,5818787,True
381,1.4811319969530854,20112,22749,10931003,12739529,True
382,1.47372633696832,2785,3506,1039498,1210102,True
383,1.4663577052834784,658,1412,812770,1042833,True
384,1.459025916757061,676,1354,880175,1107116,True
385,1.4517307871732756,13888,15170,6422559,8240707,True
386,1.4444721332374093,1337,2587,1601545,2034183,True
387,1.4372497725712223,1980,2986,809052,1026687,True
388,1.4300635237083663,7552,8606,2295996,2967553,True
389,1.4229132060898244,2096,3345,1168400,1464053,True
390,1.4157986400593754,1472,2408,1953587,2574624,True
391,1.4087196468590786,3283,4196,1063062,1361244,True
392,1.4016760486247832,10306,12421,6297683,7433832,True
393,1.3946676683816592,6530,7562,2811123,3810211,True
394,1.3876943300397508,5732,6948,1380728,1684359,True
395,1.380755858389552,1746,2627,1366727,1727679,True
396,1.3738520790976043,3064,4141,1556527,1972486,True
397,1.3669828187021162,5853,7129,3767914,4690436,True
398,1.3601479046086056,610,1471,937547,1176653,True
399,1.3533471650855626,4809,6166,3510327,4611150,True
400,1.3465804292601349,1568,2456,1838855,2326258,True
401,1.3398475271138341,496,1112,423542,548619,True
402,1.333148289478265,195,793,400202,518341,True
404,1.319850135290719,1754,2648,2524610,3319680,True
405,1.3132508846142654,22014,23473,5219145,6712316,True
406,1.306684630191194,8186,10374,4216916,5228169,True
407,1.3001512070402381,3604,5038,3413396,4591648,True
408,1.2936504510050368,6382,7524,4901712,6501122,True
409,1.2871821987500116,3724,4900,2701581,3319480,True
410,1.2807462877562616,2804,3964,3337600,4375707,True
411,1.2743425563174804,41024,43366,7456384,9245645,True
412,1.267970843535893,19470,20443,2452333,2897092,True
413,1.2616309893182134,76644,78806,8194010,9982105,True
414,1.2553228343716223,5448,7338,5624287,7320616,True
416,1.2428009890987652,186,628,280106,365140,True
417,1.2365869841532715,39812,41304,6103713,7302264,True
418,1.2304040492325052,7238,8358,1751430,2140746,True
419,1.2242520289863428,51795,53910,12579354,15054594,True
420,1.2181307688414111,6709,8396,3868995,5005172,True
421,1.212040114997204,8968,10574,9553977,12152780,True
422,1.2059799144222179,6648,7966,2856784,3398776,True
423,1.1999500148501068,8130,9756,3442004,4291106,True
424,1.1939502647758562,8720,10290,6929151,8679141,True
425,1.187980513451977,513,1071,541395,735224,True
426,1.182040610884717,1710,2694,1802927,2352332,True
427,1.1761304078302934,3644,4422,2420714,3172820,True
428,1.170249755791142,406,946,277930,352713,True
429,1.1643985070121863,3018,4672,2411762,3077830,True
430,1.1585765144771254,27624,30000,7432452,9036598,True
431,1.1527836319047398,1946,2890,1090717,1353303,True
432,1.147019713745216,2992,4430,2113020,2708966,True
433,1.14128461517649,1167,1961,1627370,2137260,True
434,1.1355781921006074,2108,3913,1611451,2021187,True
435,1.1299003011401043,7698,9120,4301554,5277661,True
436,1.1242507996344038,1382,1970,1288878,1705005,True
437,1.1186295456362318,2484,3644,1906284,2458429,True
438,1.1130363979080506,11574,13378,7511491,8864249,True
439,1.1074712159185103,1078,1768,610926,767894,True
440,1.1019338598389177,7782,8626,1385433,1690672,True
441,1.0964241905397232,1066,1742,621707,790348,True
442,1.0909420695870247,563,1184,508690,673113,True
443,1.0854873592390895,734,1538,829029,1071799,True
444,1.080059922442894,18555,19382,2005691,2329345,True
445,1.0746596228306795,1940,3046,1243098,1556448,True
446,1.069286324716526,7160,8312,1874620,2341013,True
447,1.0639398930929433,272,1114,559932,705548,True
448,1.0586201936274786,1996,2812,1367273,1767177,True
449,1.0533270926593412,580,1591,1017605,1301975,True
450,1.0480604571960446,1512,2200,551056,690003,True
451,1.0428201549100644,16028,17400,5503368,7031313,True
452,1.037606054135514,846,1819,960837,1254466,True
453,1.0324180238648366,4604,6417,3235693,4063841,True
454,1.0272559337455125,1623,2464,2158922,2789079,True
455,1.022119654076785,2212,3208,2034664,2641687,True
456,1.017009055806401,2028,2948,727047,910782,True
457,1.011924010527369,684,1533,1215953,1501370,True
458,1.006864390474732,415,1141,626590,825961,True
459,1.0018300685223585,970,1547,452884,584292,True
460,0.9968209181797466,1789,2397,1364488,1795744,True
461,0.9918368135888479,30966,32722,6063819,7050728,True
462,0.9868776295209036,7345,8397,2365322,2956951,True
463,0.9819432413732991,779,1254,625504,826539,True
464,0.9770335251664326,930,2049,793049,995741,True
465,0.9721483575406005,693,1296,485921,596979,True
466,0.9672876157528975,910,1650,644090,803753,True
467,0.962451177674133,4985,5845,2565903,3326217,True
468,0.9576389217857624,674,1242,586587,757455,True
469,0.9528507271768336,939,1557,1222605,1631227,True
470,0.9480864735409494,2172,3050,1631771,2076655,True
471,0.9433460411732447,3399,4882,2359968,2972935,True
472,0.9386293109673784,26499,27806,6391890,7440719,True
473,0.9339361644125416,161117,163324,10301279,11866478,True
474,0.9292664835904788,13993,15373,3902398,4794903,True
475,0.9246201511725264,2344,3274,1328616,1670170,True
476,0.9199970504166638,18670,19787,3771021,4890963,True
477,0.9153970651645805,7280,8272,3154529,4046692,True
478,0.9108200798387576,10081,11323,3475668,4574487,True
479,0.9062659794395638,6820,8003,2858885,3503462,True
480,0.9017346495423659,7784,8828,3655760,4695105,True
481,0.8972259762946541,5849,7428,4944577,6240691,True
482,0.8927398464131808,368,996,381466,491233,True
483,0.8882761471811149,370,921,420326,542337,True
484,0.8838347664452093,27092,28734,8708127,10676122,True
486,0.8750185146499184,5822,6794,2237515,2864897,True
487,0.8706434220766688,972,1742,880838,1143884,True
488,0.8662902049662854,2473,3522,1514462,1886043,True
489,0.8619587539414539,664,1465,1115427,1417769,True
490,0.8576489601717466,87640,89729,10549910,12716090,True
491,0.8533607153708879,18328,19668,5509349,7023767,True
492,0.8490939117940334,2662,3302,596905,758698,True
493,0.8448484422350632,15728,17564,7661926,9519407,True
494,0.8406242000238878,1696,2569,1094146,1400301,True
495,0.8364210790237684,12672,14144,6017115,7715174,True
496,0.8322389736286495,3820,5064,2266396,2842151,True
497,0.8280777787605063,98683,101438,13388555,16844321,True
498,0.8239373898667037,4765,6327,1675756,2048632,True
499,0.8198177029173702,520,963,559705,713239,True
500,0.8157186144027834,1459,2278,886545,1150418,True
501,0.8116400213307694,4118,5312,2879946,3481560,True
502,0.8075818212241156,4164,5474,2875641,3650510,True
503,0.803543912117995,14159,15652,5001132,6586927,True
504,0.7995261925574051,5522,6632,3178719,3835467,True
505,0.795528561594618,2412,3952,1867413,2252885,True
506,0.791550918786645,8760,10011,3951807,5118867,True
507,0.7875931641927117,3990,5618,2578188,3093974,True
508,0.7836551983717482,3576,4715,1966786,2546288,True
509,0.7797369223798895,5440,6848,1787442,2216201,True
510,0.77583823776799,24726,25872,6182513,7203354,True
511,0.77195904657915,2518,3226,1452030,1824663,True
512,0.7680992513462543,12828,14485,5907966,7378802,True
513,0.764258755089523,7093,8426,2911384,3872330,True
514,0.7604374613140754,6361,7545,3663497,4700746,True
515,0.7566352740075051,3435,5351,2834538,3640628,True
516,0.7528520976374675,2758,3904,1328187,1699184,True
517,0.7490878371492802,8754,10034,4178315,5643271,True
518,0.7453423979635337,388,1207,390011,497947,True
519,0.7416156859737161,1407,2316,976560,1249513,True
520,0.7379076075438475,4710,6278,5207225,6747026,True
521,0.7342180695061283,2170,3635,2197760,2809314,True
522,0.7305469791585977,24200,25852,6489436,8446203,True
523,0.7268942442628047,509,1354,1075984,1401096,True
524,0.7232597730414907,7478,8842,3799200,4923336,True
525,0.7196434741762833,38988,40541,6408505,8169627,True
526,0.7160452568054019,8624,10167,4487982,6103976,True
527,0.7124650305213749,6670,7492,1588309,2052392,True
528,0.708902705368768,7114,7914,2880713,3801574,True
529,0.7053581918419242,4317,5780,3421951,4463046,True
530,0.7018314008827146,361,999,474152,616359,True
531,0.698322243878301,4742,6280,7256289,9541335,True
532,0.6948306326589095,1546,2746,1602853,1969839,True
533,0.691356479495615,740,1430,855956,1094993,True
534,0.6878996970981369,4146,5148,2441404,3084419,True
535,0.6844601986126463,336,1132,647455,818509,True
536,0.681037897619583,3932,4661,1493531,1960006,True
537,0.6776327081314851,2304,3106,1645376,2053395,True
538,0.6742445445908277,412,1310,837173,1023691,True
539,0.6708733218678736,2522,3630,1672886,2141046,True
